Quality Score,Polymer,Used Sample Range Low (kD),Used Sample Range High (kD),Critical Range Low (kD),Critical Range High (kD),Number of Columns,Temperature (Celsius),Flow Rate (mL/min),Injection Volume,Number_of_Detectors,Solvents_1,Solvents_2,Solvent Ratio_1,Particle diameter (μm)_1,Particle diameter (μm)_2,Pore size (°A)_1,Pore size (°A)_2,BalabanJ,BertzCT,Chi0,Chi1,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,lpc,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAlphaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumValenceElectrons,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA12,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA11,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_OH,fr_Al_OH_noTert,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_aldehyde,fr_allytic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_nitro,fr_para_hydroxylation,fr_sulfone,fr_unbrch_alkane,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,Stationary Phase_Betasil Si,Stationary Phase_C18,"Stationary Phase_C18, Nucleosil C18",Stationary Phase_Eurospher II NH2,Stationary Phase_Hypersil C18,Stationary Phase_Inertsil WP300 C18,Stationary Phase_Jordi Gel DVB,Stationary Phase_Jupiter C18,Stationary Phase_Kromasil C18,Stationary Phase_LiChrosorb Si,Stationary Phase_LiChrospher Si,Stationary Phase_Luna C18,Stationary Phase_Lunasil C18,Stationary Phase_Lunasil Si,Stationary Phase_Macroporous glass,Stationary Phase_Novapak C18,Stationary Phase_Nucleosil C18,Stationary Phase_Nucleosil C18 AB,Stationary Phase_Nucleosil NH2,Stationary Phase_Nucleosil Si,Stationary Phase_PLgel PS/DVB gel,Stationary Phase_PS/DVB gel Eurogel PRP 100,Stationary Phase_Prontosil C18,Stationary Phase_Resolve Si,Stationary Phase_Si,Stationary Phase_Si 5SIL 20E,Stationary Phase_Si NH2,Stationary Phase_Supelco C18,Stationary Phase_Symmetry C18,"Stationary Phase_Symmetry C18, Nucleosil C18",Stationary Phase_TSKgel ODS-80Ts QA,Stationary Phase_YMC RP,Stationary Phase_YMC-ODSA ,Stationary Phase_μBondapak NH2,Stationary Phase_μStyragel HT,Base Material_PS/DVB,Base Material_Silica,Base Material Modification_NH2,Base Material Modification_No Modifications,Base Material Modification_Unknown,Phase_Reverse
7,Polystyrene,1.8,450.0,1.924691677093506,415.7120361328125,1.0,48.0,0.5,5.0,1,Tetrahydrofuran,Water,86.0,4.0,0,60.0,0,2.083333333333333,11.60964047443681,3.535533905932738,2.5,3.736675415210053,2.077350269189625,1.319479216882342,0.8273502691896256,0.5103103630798287,3.736675415210053,2.077350269189625,1.319479216882342,0.8273502691896256,0.5103103630798287,0.0,5.476191835881363,0.0,13.21376392902584,12.84164324585202,0.0,0.0,0.0,4.736862953800049,0.0,90.06807956,1.0,-0.08,6,80.042,1554,4.121612903225808,-25.62968782518213,-103.4216363163373,38.79102263531512,-0.02790000000000004,23.6668,90.122,2,2,0,1,1554,1,0,2,0,0,1,38,10.21305478968141,0.0,0,0.0,0.0,0.0,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,1,10.21305478968141,0.0,0.0,12.84164324585202,13.21376392902584,0.0,0.0,0.0,0,18.6899557649072,4.736862953800049,0.0,12.84164324585202,0.0,0.0,0,40.73,4.944444444444445,0.0,0.0,0.0,0.0,0.0,2.555555555555555,2.0,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.944444444444445,0.7929589039001408,4.944444444444445,-0.3648713520875809,1.0,0.4581476917872643,1.0,-0.7929589039001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,Polystyrene,11.0,100.0,11.0,100.0,2.0,25.0,0.9326836466789246,23.61059379577637,1,Tetrahydrofuran,Cyclohexane,82.0,5.0,5,300.0,300,4.083333333333333,27.11941547876375,7.778174593052023,5.5,7.479316102329338,5.077350269189624,3.440799560441984,2.327350269189626,1.57097053485965,7.479316102329338,5.077350269189624,3.440799560441984,2.327350269189626,1.57097053485965,0.0,0.0,0.0,13.21376392902584,51.36657298340808,0.0,0.0,0.0,4.736862953800049,0.0,156.15141526,2.0,-0.04,11,136.109,1554,7.328279569892473,3.63253439704012,1.618363683662851,71.4999218932804,3.1374,47.75499999999998,156.269,0,1,1,1,1554,1,0,1,0,1,1,66,4.736862953800049,0.0,0,0.0,0.0,38.52492973755606,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,2,4.736862953800049,0.0,0.0,51.36657298340808,13.21376392902584,0.0,0.0,0.0,0,13.21376392902584,4.736862953800049,0.0,51.36657298340808,0.0,0.0,0,9.23,4.944444444444445,0.0,0.0,0.0,0.0,0.0,11.55555555555556,2.0,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.444444444444445,0.4347553547518339,6.444444444444445,-0.006667802939274006,2.5,0.0999441426389574,2.5,-0.4347553547518339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8,Polystyrene,3.0,11.0,3.215628862380981,9.700653076171875,1.0,25.0,0.5,25.0,2,Tetrahydrofuran,Water,88.4,5.0,0,300.0,0,2.083333333333333,11.60964047443681,3.535533905932738,2.5,3.736675415210053,2.077350269189625,1.319479216882342,0.8273502691896256,0.5103103630798287,3.736675415210053,2.077350269189625,1.319479216882342,0.8273502691896256,0.5103103630798287,0.0,5.476191835881363,0.0,13.21376392902584,12.84164324585202,0.0,0.0,0.0,4.736862953800049,0.0,90.06807956,1.0,-0.08,6,80.042,1554,4.121612903225808,-25.62968782518213,-103.4216363163373,38.79102263531512,-0.02790000000000004,23.6668,90.122,2,2,0,1,1554,1,0,2,0,0,1,38,10.21305478968141,0.0,0,0.0,0.0,0.0,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,1,10.21305478968141,0.0,0.0,12.84164324585202,13.21376392902584,0.0,0.0,0.0,0,18.6899557649072,4.736862953800049,0.0,12.84164324585202,0.0,0.0,0,40.73,4.944444444444445,0.0,0.0,0.0,0.0,0.0,2.555555555555555,2.0,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.944444444444445,0.7929589039001408,4.944444444444445,-0.3648713520875809,1.0,0.4581476917872643,1.0,-0.7929589039001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8,Polystyrene,2.5,113.0,2.5,113.0,1.0,53.3,0.5,11.21410369873047,1,Dichloromethane,Acetonitrile,53.0,4.974923610687256,0,100.0,0,4.108527367383008,21.50977500432694,5.414213562373094,2.82842712474619,4.922107214741869,2.327174249224525,1.132744087846969,0.0,0.0,3.41024932270496,1.258129281574828,0.3246220522052001,0.0,0.0,0.0,5.33918526701467,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,28.46377133520352,0.0,124.97990452,1.5,0.06999999999999995,6,120.946,1554,6.070000000000001,4.070000000000002,4.07,48.84255630528777,1.95138,27.86,125.986,0,1,0,0,1554,1,0,3,0,0,0,36,0.0,0.0,0,5.261891554738487,23.20187978046503,0.0,0.0,6.923737199690624,11.40840657980694,0.0,0,0.0,0,0.0,5.261891554738487,0.0,6.923737199690624,5.33918526701467,0.0,6.069221312792274,23.20187978046503,0,5.33918526701467,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0,23.79,0.0,0.0,7.513888888888889,0.0,0.0,1.75,0.0,1.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.08333333333333,0.3077907558270286,12.08333333333333,0.155421214147741,1.625000000000001,0.155421214147741,1.625000000000001,-0.3077907558270286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,Polystyrene,4.05907154083252,239.2405395507812,4.01706600189209,200.0900421142578,2.0,32.0,0.5,5.0,1,Acetonitrile,Tetrahydrofuran,51.0,5.0,7,300.0,1000,4.558867538860889,33.11941547876375,6.242640687119286,3.914213562373095,5.183889010710011,2.800957066939604,1.543086014632321,0.8273502691896256,0.5103103630798287,5.183889010710011,2.800957066939604,1.543086014632321,0.8273502691896256,0.5103103630798287,0.0,0.0,0.0,13.21376392902584,19.76538044554265,6.069221312792274,0.0,0.0,9.998754508538536,0.0,113.084063972,1.5,-0.55,8,102.072,1554,5.651612903225807,2.9003121748179,2.10836368366285,51.4385642706919,1.32668,31.34,113.16,0,2,0,1,1554,2,0,2,0,0,1,46,4.736862953800049,0.0,0,5.261891554738487,0.0,0.0,12.84164324585202,20.13750112871647,6.069221312792274,0.0,0,0.0,1,4.736862953800049,5.261891554738487,0.0,19.76538044554265,13.21376392902584,0.0,6.069221312792274,0.0,0,13.21376392902584,4.736862953800049,11.33111286753076,19.76538044554265,0.0,0.0,0,33.02,4.944444444444445,0.0,7.319444444444445,0.0,0.0,1.75,2.555555555555555,3.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.26388888888889,0.5801078078892417,12.26388888888889,0.1053529936210908,2.430555555555556,0.1053529936210908,2.430555555555556,-0.5801078078892417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,Polystyrene,3.0,5.0,3.0,5.0,2.0,22.0,0.5,10.0,1,Acetonitrile,Tetrahydrofuran,52.0,5.0,7,300.0,1000,4.558867538860889,33.11941547876375,6.242640687119286,3.914213562373095,5.183889010710011,2.800957066939604,1.543086014632321,0.8273502691896256,0.5103103630798287,5.183889010710011,2.800957066939604,1.543086014632321,0.8273502691896256,0.5103103630798287,0.0,0.0,0.0,13.21376392902584,19.76538044554265,6.069221312792274,0.0,0.0,9.998754508538536,0.0,113.084063972,1.5,-0.55,8,102.072,1554,5.651612903225807,2.9003121748179,2.10836368366285,51.4385642706919,1.32668,31.34,113.16,0,2,0,1,1554,2,0,2,0,0,1,46,4.736862953800049,0.0,0,5.261891554738487,0.0,0.0,12.84164324585202,20.13750112871647,6.069221312792274,0.0,0,0.0,1,4.736862953800049,5.261891554738487,0.0,19.76538044554265,13.21376392902584,0.0,6.069221312792274,0.0,0,13.21376392902584,4.736862953800049,11.33111286753076,19.76538044554265,0.0,0.0,0,33.02,4.944444444444445,0.0,7.319444444444445,0.0,0.0,1.75,2.555555555555555,3.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.26388888888889,0.5801078078892417,12.26388888888889,0.1053529936210908,2.430555555555556,0.1053529936210908,2.430555555555556,-0.5801078078892417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,Polystyrene,92.27246856689453,100.0,24.82073593139648,105.275276184082,2.0,30.0,1.0,20.0,2,Tetrahydrofuran,Hexane,52.4,7.0,7,300.0,1000,4.422425648309624,23.60964047443681,8.363961030678928,5.414213562373095,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,0.0,0.0,0.0,13.21376392902584,38.52492973755606,0.0,0.0,13.84747439938125,4.736862953800049,0.0,158.167065324,2.0,-0.04,11,136.109,1554,9.161612903225805,6.410312174817898,4.618363683662851,72.50575304680962,3.383400000000001,49.86899999999999,158.285,0,1,0,1,1554,1,0,1,3,0,1,68,4.736862953800049,0.0,0,0.0,0.0,39.53076089108528,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,1,4.736862953800049,0.0,0.0,52.3724041369373,13.21376392902584,0.0,0.0,0.0,0,13.21376392902584,4.736862953800049,0.0,52.3724041369373,0.0,0.0,0,9.23,4.944444444444445,0.0,0.0,0.0,0.0,0.0,8.091944444444444,6.463611111111111,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7.17625,0.4468317665608418,7.17625,-0.00694053240252674,2.355,0.1002168721022101,2.355,-0.4468317665608418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10,Polystyrene,3.7,200.0,3.7,200.0,2.0,30.0,1.0,20.0,2,Tetrahydrofuran,Hexane,52.4,7.0,7,300.0,1000,4.422425648309624,23.60964047443681,8.363961030678928,5.414213562373095,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,0.0,0.0,0.0,13.21376392902584,38.52492973755606,0.0,0.0,13.84747439938125,4.736862953800049,0.0,158.167065324,2.0,-0.04,11,136.109,1554,9.161612903225805,6.410312174817898,4.618363683662851,72.50575304680962,3.383400000000001,49.86899999999999,158.285,0,1,0,1,1554,1,0,1,3,0,1,68,4.736862953800049,0.0,0,0.0,0.0,39.53076089108528,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,1,4.736862953800049,0.0,0.0,52.3724041369373,13.21376392902584,0.0,0.0,0.0,0,13.21376392902584,4.736862953800049,0.0,52.3724041369373,0.0,0.0,0,9.23,4.944444444444445,0.0,0.0,0.0,0.0,0.0,8.091944444444444,6.463611111111111,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7.17625,0.4468317665608418,7.17625,-0.00694053240252674,2.355,0.1002168721022101,2.355,-0.4468317665608418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,Polystyrene,2.0,10.0,1.963232517242432,11.71572875976562,2.0,25.0,0.5,22.32206344604492,1,Hexane,Tetrahydrofuran,57.0,5.0,5,100.0,300,4.422425648309624,23.60964047443681,8.363961030678928,5.414213562373095,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,0.0,0.0,0.0,13.21376392902584,38.52492973755606,0.0,0.0,13.84747439938125,4.736862953800049,0.0,158.167065324,2.0,-0.04,11,136.109,1554,9.161612903225805,6.410312174817898,4.618363683662851,72.50575304680962,3.383400000000001,49.86899999999999,158.285,0,1,0,1,1554,1,0,1,3,0,1,68,4.736862953800049,0.0,0,0.0,0.0,39.53076089108528,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,1,4.736862953800049,0.0,0.0,52.3724041369373,13.21376392902584,0.0,0.0,0.0,0,13.21376392902584,4.736862953800049,0.0,52.3724041369373,0.0,0.0,0,9.23,4.944444444444445,0.0,0.0,0.0,0.0,0.0,8.091944444444444,6.463611111111111,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7.17625,0.4468317665608418,7.17625,-0.00694053240252674,2.355,0.1002168721022101,2.355,-0.4468317665608418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
7,Polystyrene,100.0,400.0,24.82073593139648,466.88720703125,2.0,30.0,1.0,20.0,1,Dichloromethane,Hexane,58.1,7.0,7,300.0,1000,3.972085476831743,12.0,7.535533905932737,4.32842712474619,7.803320743988101,4.517781013847641,2.616244071283536,0.9571067811865472,0.4999999999999998,6.291462851951191,3.448736046197943,1.808122035641768,0.9571067811865472,0.4999999999999998,0.0,5.33918526701467,0.0,0.0,25.68328649170404,0.0,0.0,13.84747439938125,23.20187978046503,0.0,170.062905872,2.0,0.58,9,154.983,1554,9.58,7.58,6.580000000000001,69.90974508140549,4.008100000000001,46.38899999999998,171.111,0,0,0,0,1554,0,0,2,3,0,0,58,0.0,0.0,0,0.0,23.20187978046503,39.53076089108528,0.0,0.0,5.33918526701467,0.0,0,0.0,0,0.0,0.0,0.0,39.53076089108528,5.33918526701467,0.0,0.0,23.20187978046503,0,5.33918526701467,0.0,0.0,39.53076089108528,0.0,0.0,0,0.0,0.0,0.0,0.1944444444444446,0.0,0.0,0.0,5.536388888888888,4.463611111111111,0,0,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.995694444444443,0.1745147144986288,6.995694444444443,0.04312768812412354,1.549444444444445,0.1502850926288604,1.549444444444445,-0.1745147144986288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,Polystyrene,0.16,371.1,0.16,371.1,1.0,29.9,0.2506998181343079,6.765689849853516,2,Dichloromethane,Acetonitrile,57.0,5.0,0,300.0,0,4.108527367383008,21.50977500432694,5.414213562373094,2.82842712474619,4.922107214741869,2.327174249224525,1.132744087846969,0.0,0.0,3.41024932270496,1.258129281574828,0.3246220522052001,0.0,0.0,0.0,5.33918526701467,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,28.46377133520352,0.0,124.97990452,1.5,0.06999999999999995,6,120.946,1554,6.070000000000001,4.070000000000002,4.07,48.84255630528777,1.95138,27.86,125.986,0,1,0,0,1554,1,0,3,0,0,0,36,0.0,0.0,0,5.261891554738487,23.20187978046503,0.0,0.0,6.923737199690624,11.40840657980694,0.0,0,0.0,0,0.0,5.261891554738487,0.0,6.923737199690624,5.33918526701467,0.0,6.069221312792274,23.20187978046503,0,5.33918526701467,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0,23.79,0.0,0.0,7.513888888888889,0.0,0.0,1.75,0.0,1.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.08333333333333,0.3077907558270286,12.08333333333333,0.155421214147741,1.625000000000001,0.155421214147741,1.625000000000001,-0.3077907558270286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,Polystyrene,2.620006799697876,209.4797973632812,2.979861736297607,199.1812133789062,1.0,20.0,1.5,100.0,2,Dichloromethane,Acetonitrile,80.0,5.0,0,100.0,0,4.108527367383008,21.50977500432694,5.414213562373094,2.82842712474619,4.922107214741869,2.327174249224525,1.132744087846969,0.0,0.0,3.41024932270496,1.258129281574828,0.3246220522052001,0.0,0.0,0.0,5.33918526701467,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,28.46377133520352,0.0,124.97990452,1.5,0.06999999999999995,6,120.946,1554,6.070000000000001,4.070000000000002,4.07,48.84255630528777,1.95138,27.86,125.986,0,1,0,0,1554,1,0,3,0,0,0,36,0.0,0.0,0,5.261891554738487,23.20187978046503,0.0,0.0,6.923737199690624,11.40840657980694,0.0,0,0.0,0,0.0,5.261891554738487,0.0,6.923737199690624,5.33918526701467,0.0,6.069221312792274,23.20187978046503,0,5.33918526701467,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0,23.79,0.0,0.0,7.513888888888889,0.0,0.0,1.75,0.0,1.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.08333333333333,0.3077907558270286,12.08333333333333,0.155421214147741,1.625000000000001,0.155421214147741,1.625000000000001,-0.3077907558270286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,Polystyrene,0.5,600.0,0.5,600.0,1.0,30.0,0.5,100.0,2,Hexane,Tetrahydrofuran,55.0,5.0,0,300.0,0,4.422425648309624,23.60964047443681,8.363961030678928,5.414213562373095,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,8.065102539956243,4.99156383156272,3.026585998068889,1.784457050376173,1.010310363079828,0.0,0.0,0.0,13.21376392902584,38.52492973755606,0.0,0.0,13.84747439938125,4.736862953800049,0.0,158.167065324,2.0,-0.04,11,136.109,1554,9.161612903225805,6.410312174817898,4.618363683662851,72.50575304680962,3.383400000000001,49.86899999999999,158.285,0,1,0,1,1554,1,0,1,3,0,1,68,4.736862953800049,0.0,0,0.0,0.0,39.53076089108528,12.84164324585202,13.21376392902584,0.0,0.0,0,0.0,1,4.736862953800049,0.0,0.0,52.3724041369373,13.21376392902584,0.0,0.0,0.0,0,13.21376392902584,4.736862953800049,0.0,52.3724041369373,0.0,0.0,0,9.23,4.944444444444445,0.0,0.0,0.0,0.0,0.0,8.091944444444444,6.463611111111111,0,0,0,0,0,0,0,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7.17625,0.4468317665608418,7.17625,-0.00694053240252674,2.355,0.1002168721022101,2.355,-0.4468317665608418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8,Polystyrene,10.2,1090.0,10.15974807739258,859.6258544921875,2.0,40.5,0.5,100.0,1,Dichloromethane,Acetonitrile,57.0,5.0,5,100.0,100,4.108527367383008,21.50977500432694,5.414213562373094,2.82842712474619,4.922107214741869,2.327174249224525,1.132744087846969,0.0,0.0,3.41024932270496,1.258129281574828,0.3246220522052001,0.0,0.0,0.0,5.33918526701467,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,28.46377133520352,0.0,124.97990452,1.5,0.06999999999999995,6,120.946,1554,6.070000000000001,4.070000000000002,4.07,48.84255630528777,1.95138,27.86,125.986,0,1,0,0,1554,1,0,3,0,0,0,36,0.0,0.0,0,5.261891554738487,23.20187978046503,0.0,0.0,6.923737199690624,11.40840657980694,0.0,0,0.0,0,0.0,5.261891554738487,0.0,6.923737199690624,5.33918526701467,0.0,6.069221312792274,23.20187978046503,0,5.33918526701467,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0,23.79,0.0,0.0,7.513888888888889,0.0,0.0,1.75,0.0,1.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.08333333333333,0.3077907558270286,12.08333333333333,0.155421214147741,1.625000000000001,0.155421214147741,1.625000000000001,-0.3077907558270286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6,Polystyrene,0.3520126342773438,212.7671508789062,0.1809415817260742,224.6798553466797,1.0,25.0,0.01,13.92148590087891,2,Acetonitrile,Tetrahydrofuran,51.5,5.0,0,120.0,0,4.558867538860889,33.11941547876375,6.242640687119286,3.914213562373095,5.183889010710011,2.800957066939604,1.543086014632321,0.8273502691896256,0.5103103630798287,5.183889010710011,2.800957066939604,1.543086014632321,0.8273502691896256,0.5103103630798287,0.0,0.0,0.0,13.21376392902584,19.76538044554265,6.069221312792274,0.0,0.0,9.998754508538536,0.0,113.084063972,1.5,-0.55,8,102.072,1554,5.651612903225807,2.9003121748179,2.10836368366285,51.4385642706919,1.32668,31.34,113.16,0,2,0,1,1554,2,0,2,0,0,1,46,4.736862953800049,0.0,0,5.261891554738487,0.0,0.0,12.84164324585202,20.13750112871647,6.069221312792274,0.0,0,0.0,1,4.736862953800049,5.261891554738487,0.0,19.76538044554265,13.21376392902584,0.0,6.069221312792274,0.0,0,13.21376392902584,4.736862953800049,11.33111286753076,19.76538044554265,0.0,0.0,0,33.02,4.944444444444445,0.0,7.319444444444445,0.0,0.0,1.75,2.555555555555555,3.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.26388888888889,0.5801078078892417,12.26388888888889,0.1053529936210908,2.430555555555556,0.1053529936210908,2.430555555555556,-0.5801078078892417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6,Polystyrene,1.03589916229248,1006.400390625,1.024613857269287,865.3480224609375,1.0,36.5,0.5,100.0,1,Dichloromethane,Acetonitrile,57.0,3.0,0,100.0,0,4.108527367383008,21.50977500432694,5.414213562373094,2.82842712474619,4.922107214741869,2.327174249224525,1.132744087846969,0.0,0.0,3.41024932270496,1.258129281574828,0.3246220522052001,0.0,0.0,0.0,5.33918526701467,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,28.46377133520352,0.0,124.97990452,1.5,0.06999999999999995,6,120.946,1554,6.070000000000001,4.070000000000002,4.07,48.84255630528777,1.95138,27.86,125.986,0,1,0,0,1554,1,0,3,0,0,0,36,0.0,0.0,0,5.261891554738487,23.20187978046503,0.0,0.0,6.923737199690624,11.40840657980694,0.0,0,0.0,0,0.0,5.261891554738487,0.0,6.923737199690624,5.33918526701467,0.0,6.069221312792274,23.20187978046503,0,5.33918526701467,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0,23.79,0.0,0.0,7.513888888888889,0.0,0.0,1.75,0.0,1.430555555555556,0,0,0,0,0,1,0,1554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.08333333333333,0.3077907558270286,12.08333333333333,0.155421214147741,1.625000000000001,0.155421214147741,1.625000000000001,-0.3077907558270286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
